Threads,BlockSize,HackSize,Time_s,MFLOPS,NNZ,Matrix,Format,Mode,GFLOPS
14,-1,-1,0.01850006,6.16,56934,rdist2.mtx,CSR,OpenMP,0.0061600000000000005
15,-1,-1,0.01599977,7.12,56934,rdist2.mtx,CSR,OpenMP,0.0071200000000000005
16,-1,-1,0.01649989,6.9,56934,rdist2.mtx,CSR,OpenMP,0.006900000000000001
17,-1,-1,0.0162,7.03,56934,rdist2.mtx,CSR,OpenMP,0.007030000000000001
18,-1,-1,0.01620015,7.03,56934,rdist2.mtx,CSR,OpenMP,0.007030000000000001
19,-1,-1,0.01669934,6.82,56934,rdist2.mtx,CSR,OpenMP,0.0068200000000000005
20,-1,-1,0.01639986,6.94,56934,rdist2.mtx,CSR,OpenMP,0.00694
21,-1,-1,0.01680001,6.78,56934,rdist2.mtx,CSR,OpenMP,0.0067800000000000004
22,-1,-1,0.01630037,6.99,56934,rdist2.mtx,CSR,OpenMP,0.0069900000000000006
23,-1,-1,0.01750456,6.51,56934,rdist2.mtx,CSR,OpenMP,0.00651
24,-1,-1,0.01519626,7.49,56934,rdist2.mtx,CSR,OpenMP,0.00749
25,-1,-1,0.01359975,8.37,56934,rdist2.mtx,CSR,OpenMP,0.008369999999999999
26,-1,-1,0.01329961,8.56,56934,rdist2.mtx,CSR,OpenMP,0.00856
27,-1,-1,0.01400014,8.13,56934,rdist2.mtx,CSR,OpenMP,0.00813
28,-1,-1,0.01460002,7.8,56934,rdist2.mtx,CSR,OpenMP,0.0078
29,-1,-1,0.01389985,8.19,56934,rdist2.mtx,CSR,OpenMP,0.00819
30,-1,-1,0.01360021,8.37,56934,rdist2.mtx,CSR,OpenMP,0.008369999999999999
31,-1,-1,0.01450033,7.85,56934,rdist2.mtx,CSR,OpenMP,0.00785
32,-1,-1,0.01359972,8.37,56934,rdist2.mtx,CSR,OpenMP,0.008369999999999999
33,-1,-1,0.01479984,7.69,56934,rdist2.mtx,CSR,OpenMP,0.007690000000000001
34,-1,-1,0.01369982,8.31,56934,rdist2.mtx,CSR,OpenMP,0.00831
35,-1,-1,0.01329997,8.56,56934,rdist2.mtx,CSR,OpenMP,0.00856
36,-1,-1,0.01479975,7.69,56934,rdist2.mtx,CSR,OpenMP,0.007690000000000001
37,-1,-1,0.0136995,8.31,56934,rdist2.mtx,CSR,OpenMP,0.00831
38,-1,-1,0.01539968,7.39,56934,rdist2.mtx,CSR,OpenMP,0.00739
39,-1,-1,0.0160994,7.07,56934,rdist2.mtx,CSR,OpenMP,0.00707
40,-1,-1,0.01399966,8.13,56934,rdist2.mtx,CSR,OpenMP,0.00813
1,-1,-1,0.04535539,1265.77,28704672,nlpkkt80.mtx,CSR,OpenMP,1.26577
2,-1,-1,0.03939275,1457.36,28704672,nlpkkt80.mtx,CSR,OpenMP,1.45736
3,-1,-1,0.036887,1556.36,28704672,nlpkkt80.mtx,CSR,OpenMP,1.55636
4,-1,-1,0.03159931,1816.79,28704672,nlpkkt80.mtx,CSR,OpenMP,1.81679
5,-1,-1,0.02929991,1959.37,28704672,nlpkkt80.mtx,CSR,OpenMP,1.9593699999999998
6,-1,-1,0.02929998,1959.36,28704672,nlpkkt80.mtx,CSR,OpenMP,1.95936
7,-1,-1,0.02959989,1939.51,28704672,nlpkkt80.mtx,CSR,OpenMP,1.93951
8,-1,-1,0.03069914,1870.06,28704672,nlpkkt80.mtx,CSR,OpenMP,1.87006
9,-1,-1,0.03289975,1744.98,28704672,nlpkkt80.mtx,CSR,OpenMP,1.74498
10,-1,-1,0.03329999,1724.0,28704672,nlpkkt80.mtx,CSR,OpenMP,1.724
11,-1,-1,0.03939993,1457.09,28704672,nlpkkt80.mtx,CSR,OpenMP,1.45709
12,-1,-1,0.03470007,1654.44,28704672,nlpkkt80.mtx,CSR,OpenMP,1.6544400000000001
13,-1,-1,0.03539988,1621.74,28704672,nlpkkt80.mtx,CSR,OpenMP,1.62174
14,-1,-1,0.0349028,1644.84,28704672,nlpkkt80.mtx,CSR,OpenMP,1.6448399999999999
15,-1,-1,0.03569977,1608.12,28704672,nlpkkt80.mtx,CSR,OpenMP,1.60812
16,-1,-1,0.03540014,1621.73,28704672,nlpkkt80.mtx,CSR,OpenMP,1.6217300000000001
17,-1,-1,0.03569979,1608.11,28704672,nlpkkt80.mtx,CSR,OpenMP,1.60811
18,-1,-1,0.03390023,1693.48,28704672,nlpkkt80.mtx,CSR,OpenMP,1.69348
19,-1,-1,0.035996,1594.88,28704672,nlpkkt80.mtx,CSR,OpenMP,1.59488
20,-1,-1,0.03529978,1626.34,28704672,nlpkkt80.mtx,CSR,OpenMP,1.62634
21,-1,-1,0.0352,1630.95,28704672,nlpkkt80.mtx,CSR,OpenMP,1.6309500000000001
22,-1,-1,0.0314,1828.32,28704672,nlpkkt80.mtx,CSR,OpenMP,1.82832
23,-1,-1,0.03358677,1709.28,28704672,nlpkkt80.mtx,CSR,OpenMP,1.70928
24,-1,-1,0.03409995,1683.56,28704672,nlpkkt80.mtx,CSR,OpenMP,1.68356
25,-1,-1,0.03560008,1612.62,28704672,nlpkkt80.mtx,CSR,OpenMP,1.61262
26,-1,-1,0.03409996,1683.56,28704672,nlpkkt80.mtx,CSR,OpenMP,1.68356
27,-1,-1,0.03249993,1766.45,28704672,nlpkkt80.mtx,CSR,OpenMP,1.76645
28,-1,-1,0.03249997,1766.44,28704672,nlpkkt80.mtx,CSR,OpenMP,1.76644
29,-1,-1,0.03300013,1739.67,28704672,nlpkkt80.mtx,CSR,OpenMP,1.73967
30,-1,-1,0.03270001,1755.64,28704672,nlpkkt80.mtx,CSR,OpenMP,1.75564
31,-1,-1,0.03490014,1644.96,28704672,nlpkkt80.mtx,CSR,OpenMP,1.64496
32,-1,-1,0.03649981,1572.87,28704672,nlpkkt80.mtx,CSR,OpenMP,1.57287
33,-1,-1,0.03750064,1530.89,28704672,nlpkkt80.mtx,CSR,OpenMP,1.53089
34,-1,-1,0.03263384,1759.2,28704672,nlpkkt80.mtx,CSR,OpenMP,1.7592
35,-1,-1,0.03509978,1635.6,28704672,nlpkkt80.mtx,CSR,OpenMP,1.6356
36,-1,-1,0.03349983,1713.72,28704672,nlpkkt80.mtx,CSR,OpenMP,1.7137200000000001
37,-1,-1,0.03570006,1608.1,28704672,nlpkkt80.mtx,CSR,OpenMP,1.6080999999999999
38,-1,-1,0.03749998,1530.92,28704672,nlpkkt80.mtx,CSR,OpenMP,1.53092
39,-1,-1,0.03410064,1683.53,28704672,nlpkkt80.mtx,CSR,OpenMP,1.68353
40,-1,-1,0.03699944,1551.63,28704672,nlpkkt80.mtx,CSR,OpenMP,1.55163
1,-1,-1,0.0009379,1050.36,492564,lung2.mtx,CSR,OpenMP,1.05036
2,-1,-1,0.0008261,1192.5,492564,lung2.mtx,CSR,OpenMP,1.1925
3,-1,-1,0.00108413,908.68,492564,lung2.mtx,CSR,OpenMP,0.9086799999999999
4,-1,-1,0.00194072,507.61,492564,lung2.mtx,CSR,OpenMP,0.50761
5,-1,-1,0.00302945,325.18,492564,lung2.mtx,CSR,OpenMP,0.32518
6,-1,-1,0.00444097,221.83,492564,lung2.mtx,CSR,OpenMP,0.22183
7,-1,-1,0.00544512,180.92,492564,lung2.mtx,CSR,OpenMP,0.18092
8,-1,-1,0.0062656,157.23,492564,lung2.mtx,CSR,OpenMP,0.15722999999999998
9,-1,-1,0.01488196,66.2,492564,lung2.mtx,CSR,OpenMP,0.06620000000000001
10,-1,-1,0.0105003,93.82,492564,lung2.mtx,CSR,OpenMP,0.09381999999999999
11,-1,-1,0.01559983,63.15,492564,lung2.mtx,CSR,OpenMP,0.06315
12,-1,-1,0.01570008,62.75,492564,lung2.mtx,CSR,OpenMP,0.06275
13,-1,-1,0.01249986,78.81,492564,lung2.mtx,CSR,OpenMP,0.07881
14,-1,-1,0.01229982,80.09,492564,lung2.mtx,CSR,OpenMP,0.08009000000000001
15,-1,-1,0.01126648,87.44,492564,lung2.mtx,CSR,OpenMP,0.08744
16,-1,-1,0.01299996,75.78,492564,lung2.mtx,CSR,OpenMP,0.07578
17,-1,-1,0.01220004,80.75,492564,lung2.mtx,CSR,OpenMP,0.08075
18,-1,-1,0.01470012,67.01,492564,lung2.mtx,CSR,OpenMP,0.06701
19,-1,-1,0.01729998,56.94,492564,lung2.mtx,CSR,OpenMP,0.05694
20,-1,-1,0.01659986,59.35,492564,lung2.mtx,CSR,OpenMP,0.05935
21,-1,-1,0.01620054,60.81,492564,lung2.mtx,CSR,OpenMP,0.06081
22,-1,-1,0.01639981,60.07,492564,lung2.mtx,CSR,OpenMP,0.06007
23,-1,-1,0.01639987,60.07,492564,lung2.mtx,CSR,OpenMP,0.06007
24,-1,-1,0.01389978,70.87,492564,lung2.mtx,CSR,OpenMP,0.07087
25,-1,-1,0.01339997,73.52,492564,lung2.mtx,CSR,OpenMP,0.07352
26,-1,-1,0.01330006,74.07,492564,lung2.mtx,CSR,OpenMP,0.07407
27,-1,-1,0.01339981,73.52,492564,lung2.mtx,CSR,OpenMP,0.07352
28,-1,-1,0.01549993,63.56,492564,lung2.mtx,CSR,OpenMP,0.06356
29,-1,-1,0.0140002,70.37,492564,lung2.mtx,CSR,OpenMP,0.07037
30,-1,-1,0.01420002,69.38,492564,lung2.mtx,CSR,OpenMP,0.06938
31,-1,-1,0.01369993,71.91,492564,lung2.mtx,CSR,OpenMP,0.07191
32,-1,-1,0.01359962,72.44,492564,lung2.mtx,CSR,OpenMP,0.07244
33,-1,-1,0.01359985,72.44,492564,lung2.mtx,CSR,OpenMP,0.07244
34,-1,-1,0.01559994,63.15,492564,lung2.mtx,CSR,OpenMP,0.06315
35,-1,-1,0.01440012,68.41,492564,lung2.mtx,CSR,OpenMP,0.06841
36,-1,-1,0.01460012,67.47,492564,lung2.mtx,CSR,OpenMP,0.06747
37,-1,-1,0.01319989,74.63,492564,lung2.mtx,CSR,OpenMP,0.07463
38,-1,-1,0.01399977,70.37,492564,lung2.mtx,CSR,OpenMP,0.07037
39,-1,-1,0.01410014,69.87,492564,lung2.mtx,CSR,OpenMP,0.06987
40,-1,-1,0.01300003,75.78,492564,lung2.mtx,CSR,OpenMP,0.07578
1,-1,-1,0.00302805,815.62,1234877,amazon0302.mtx,CSR,OpenMP,0.81562
2,-1,-1,0.00276293,893.89,1234877,amazon0302.mtx,CSR,OpenMP,0.89389
3,-1,-1,0.00470054,525.42,1234877,amazon0302.mtx,CSR,OpenMP,0.52542
4,-1,-1,0.00472258,522.97,1234877,amazon0302.mtx,CSR,OpenMP,0.52297
5,-1,-1,0.00729071,338.75,1234877,amazon0302.mtx,CSR,OpenMP,0.33875
6,-1,-1,0.00644619,383.13,1234877,amazon0302.mtx,CSR,OpenMP,0.38312999999999997
7,-1,-1,0.0072811,339.2,1234877,amazon0302.mtx,CSR,OpenMP,0.3392
8,-1,-1,0.00849777,290.64,1234877,amazon0302.mtx,CSR,OpenMP,0.29064
9,-1,-1,0.00939991,262.74,1234877,amazon0302.mtx,CSR,OpenMP,0.26274000000000003
10,-1,-1,0.016199,152.46,1234877,amazon0302.mtx,CSR,OpenMP,0.15246
11,-1,-1,0.01400003,176.41,1234877,amazon0302.mtx,CSR,OpenMP,0.17640999999999998
12,-1,-1,0.0162001,152.45,1234877,amazon0302.mtx,CSR,OpenMP,0.15245
13,-1,-1,0.01939987,127.31,1234877,amazon0302.mtx,CSR,OpenMP,0.12731
14,-1,-1,0.0179999,137.21,1234877,amazon0302.mtx,CSR,OpenMP,0.13721
15,-1,-1,0.0187,132.07,1234877,amazon0302.mtx,CSR,OpenMP,0.13207
16,-1,-1,0.01880001,131.37,1234877,amazon0302.mtx,CSR,OpenMP,0.13137000000000001
17,-1,-1,0.01959986,126.01,1234877,amazon0302.mtx,CSR,OpenMP,0.12601
18,-1,-1,0.01989998,124.11,1234877,amazon0302.mtx,CSR,OpenMP,0.12411
19,-1,-1,0.01999996,123.49,1234877,amazon0302.mtx,CSR,OpenMP,0.12348999999999999
20,-1,-1,0.01999991,123.49,1234877,amazon0302.mtx,CSR,OpenMP,0.12348999999999999
21,-1,-1,0.01989997,124.11,1234877,amazon0302.mtx,CSR,OpenMP,0.12411
22,-1,-1,0.02000004,123.49,1234877,amazon0302.mtx,CSR,OpenMP,0.12348999999999999
23,-1,-1,0.01689997,146.14,1234877,amazon0302.mtx,CSR,OpenMP,0.14614
24,-1,-1,0.01699998,145.28,1234877,amazon0302.mtx,CSR,OpenMP,0.14528
25,-1,-1,0.01720008,143.59,1234877,amazon0302.mtx,CSR,OpenMP,0.14359
26,-1,-1,0.01659995,148.78,1234877,amazon0302.mtx,CSR,OpenMP,0.14878
27,-1,-1,0.01690002,146.14,1234877,amazon0302.mtx,CSR,OpenMP,0.14614
28,-1,-1,0.01640001,150.59,1234877,amazon0302.mtx,CSR,OpenMP,0.15059
29,-1,-1,0.01430004,172.71,1234877,amazon0302.mtx,CSR,OpenMP,0.17271
30,-1,-1,0.01400001,176.41,1234877,amazon0302.mtx,CSR,OpenMP,0.17640999999999998
31,-1,-1,0.01619991,152.45,1234877,amazon0302.mtx,CSR,OpenMP,0.15245
32,-1,-1,0.01340001,184.31,1234877,amazon0302.mtx,CSR,OpenMP,0.18431
33,-1,-1,0.01399999,176.41,1234877,amazon0302.mtx,CSR,OpenMP,0.17640999999999998
34,-1,-1,0.01690022,146.14,1234877,amazon0302.mtx,CSR,OpenMP,0.14614
35,-1,-1,0.01679982,147.01,1234877,amazon0302.mtx,CSR,OpenMP,0.14701
36,-1,-1,0.01299996,189.98,1234877,amazon0302.mtx,CSR,OpenMP,0.18997999999999998
37,-1,-1,0.01299997,189.98,1234877,amazon0302.mtx,CSR,OpenMP,0.18997999999999998
38,-1,-1,0.01479938,166.88,1234877,amazon0302.mtx,CSR,OpenMP,0.16688
39,-1,-1,0.01279984,192.95,1234877,amazon0302.mtx,CSR,OpenMP,0.19294999999999998
40,-1,-1,0.01309994,188.53,1234877,amazon0302.mtx,CSR,OpenMP,0.18853
1,-1,-1,2.901e-05,775.36,11246,adder_dcop_32.mtx,CSR,OpenMP,0.77536
2,-1,-1,0.00078428,28.68,11246,adder_dcop_32.mtx,CSR,OpenMP,0.02868
3,-1,-1,0.00558831,4.02,11246,adder_dcop_32.mtx,CSR,OpenMP,0.004019999999999999
4,-1,-1,0.0031107,7.23,11246,adder_dcop_32.mtx,CSR,OpenMP,0.00723
5,-1,-1,0.00549189,4.1,11246,adder_dcop_32.mtx,CSR,OpenMP,0.0040999999999999995
6,-1,-1,0.00699902,3.21,11246,adder_dcop_32.mtx,CSR,OpenMP,0.00321
7,-1,-1,0.00770174,2.92,11246,adder_dcop_32.mtx,CSR,OpenMP,0.00292
8,-1,-1,0.00540353,4.16,11246,adder_dcop_32.mtx,CSR,OpenMP,0.0041600000000000005
9,-1,-1,0.00988366,2.28,11246,adder_dcop_32.mtx,CSR,OpenMP,0.00228
10,-1,-1,0.01199833,1.87,11246,adder_dcop_32.mtx,CSR,OpenMP,0.0018700000000000001
11,-1,-1,0.00989994,2.27,11246,adder_dcop_32.mtx,CSR,OpenMP,0.00227
12,-1,-1,0.01029983,2.18,11246,adder_dcop_32.mtx,CSR,OpenMP,0.00218
13,-1,-1,0.0114,1.97,11246,adder_dcop_32.mtx,CSR,OpenMP,0.00197
14,-1,-1,0.01099989,2.04,11246,adder_dcop_32.mtx,CSR,OpenMP,0.00204
15,-1,-1,0.01190006,1.89,11246,adder_dcop_32.mtx,CSR,OpenMP,0.00189
16,-1,-1,0.01290035,1.74,11246,adder_dcop_32.mtx,CSR,OpenMP,0.00174
17,-1,-1,0.01280014,1.76,11246,adder_dcop_32.mtx,CSR,OpenMP,0.00176
18,-1,-1,0.01299949,1.73,11246,adder_dcop_32.mtx,CSR,OpenMP,0.00173
19,-1,-1,0.01359989,1.65,11246,adder_dcop_32.mtx,CSR,OpenMP,0.00165
20,-1,-1,0.01219993,1.84,11246,adder_dcop_32.mtx,CSR,OpenMP,0.00184
21,-1,-1,0.01200252,1.87,11246,adder_dcop_32.mtx,CSR,OpenMP,0.0018700000000000001
22,-1,-1,0.01200013,1.87,11246,adder_dcop_32.mtx,CSR,OpenMP,0.0018700000000000001
23,-1,-1,0.01190229,1.89,11246,adder_dcop_32.mtx,CSR,OpenMP,0.00189
24,-1,-1,0.01310014,1.72,11246,adder_dcop_32.mtx,CSR,OpenMP,0.00172
25,-1,-1,0.01239998,1.81,11246,adder_dcop_32.mtx,CSR,OpenMP,0.00181
26,-1,-1,0.0132995,1.69,11246,adder_dcop_32.mtx,CSR,OpenMP,0.0016899999999999999
27,-1,-1,0.01400008,1.61,11246,adder_dcop_32.mtx,CSR,OpenMP,0.00161
28,-1,-1,0.0131998,1.7,11246,adder_dcop_32.mtx,CSR,OpenMP,0.0017
29,-1,-1,0.01390002,1.62,11246,adder_dcop_32.mtx,CSR,OpenMP,0.0016200000000000001
30,-1,-1,0.0131999,1.7,11246,adder_dcop_32.mtx,CSR,OpenMP,0.0017
31,-1,-1,0.01429995,1.57,11246,adder_dcop_32.mtx,CSR,OpenMP,0.00157
32,-1,-1,0.01300208,1.73,11246,adder_dcop_32.mtx,CSR,OpenMP,0.00173
33,-1,-1,0.0130001,1.73,11246,adder_dcop_32.mtx,CSR,OpenMP,0.00173
34,-1,-1,0.01450059,1.55,11246,adder_dcop_32.mtx,CSR,OpenMP,0.00155
35,-1,-1,0.01500096,1.5,11246,adder_dcop_32.mtx,CSR,OpenMP,0.0015
36,-1,-1,0.01399766,1.61,11246,adder_dcop_32.mtx,CSR,OpenMP,0.00161
37,-1,-1,0.01349969,1.67,11246,adder_dcop_32.mtx,CSR,OpenMP,0.0016699999999999998
38,-1,-1,0.01290467,1.74,11246,adder_dcop_32.mtx,CSR,OpenMP,0.00174
39,-1,-1,0.01390529,1.62,11246,adder_dcop_32.mtx,CSR,OpenMP,0.0016200000000000001
40,-1,-1,0.01420571,1.58,11246,adder_dcop_32.mtx,CSR,OpenMP,0.00158
1,-1,-1,0.00069105,1246.63,430740,FEM_3D_thermal1.mtx,CSR,OpenMP,1.2466300000000001
2,-1,-1,0.00072347,1190.75,430740,FEM_3D_thermal1.mtx,CSR,OpenMP,1.19075
3,-1,-1,0.00122448,703.55,430740,FEM_3D_thermal1.mtx,CSR,OpenMP,0.70355
4,-1,-1,0.00225281,382.4,430740,FEM_3D_thermal1.mtx,CSR,OpenMP,0.38239999999999996
5,-1,-1,0.00467476,184.28,430740,FEM_3D_thermal1.mtx,CSR,OpenMP,0.18428
6,-1,-1,0.00553822,155.55,430740,FEM_3D_thermal1.mtx,CSR,OpenMP,0.15555000000000002
7,-1,-1,0.01150913,74.85,430740,FEM_3D_thermal1.mtx,CSR,OpenMP,0.07485
8,-1,-1,0.01083222,79.53,430740,FEM_3D_thermal1.mtx,CSR,OpenMP,0.07953
9,-1,-1,0.0148716,57.93,430740,FEM_3D_thermal1.mtx,CSR,OpenMP,0.05793
10,-1,-1,0.01540746,55.91,430740,FEM_3D_thermal1.mtx,CSR,OpenMP,0.055909999999999994
11,-1,-1,0.01249954,68.92,430740,FEM_3D_thermal1.mtx,CSR,OpenMP,0.06892
12,-1,-1,0.01390532,61.95,430740,FEM_3D_thermal1.mtx,CSR,OpenMP,0.061950000000000005
13,-1,-1,0.01420727,60.64,430740,FEM_3D_thermal1.mtx,CSR,OpenMP,0.06064
14,-1,-1,0.01599876,53.85,430740,FEM_3D_thermal1.mtx,CSR,OpenMP,0.05385
15,-1,-1,0.0161988,53.18,430740,FEM_3D_thermal1.mtx,CSR,OpenMP,0.05318
16,-1,-1,0.01629989,52.85,430740,FEM_3D_thermal1.mtx,CSR,OpenMP,0.05285
17,-1,-1,0.01279987,67.3,430740,FEM_3D_thermal1.mtx,CSR,OpenMP,0.0673
18,-1,-1,0.01309975,65.76,430740,FEM_3D_thermal1.mtx,CSR,OpenMP,0.06576
19,-1,-1,0.01420013,60.67,430740,FEM_3D_thermal1.mtx,CSR,OpenMP,0.06067
20,-1,-1,0.01540008,55.94,430740,FEM_3D_thermal1.mtx,CSR,OpenMP,0.05594
21,-1,-1,0.0168101,51.25,430740,FEM_3D_thermal1.mtx,CSR,OpenMP,0.05125
22,-1,-1,0.01269665,67.85,430740,FEM_3D_thermal1.mtx,CSR,OpenMP,0.06785
23,-1,-1,0.01190529,72.36,430740,FEM_3D_thermal1.mtx,CSR,OpenMP,0.07236
24,-1,-1,0.01329853,64.78,430740,FEM_3D_thermal1.mtx,CSR,OpenMP,0.06478
25,-1,-1,0.01329966,64.77,430740,FEM_3D_thermal1.mtx,CSR,OpenMP,0.06477
26,-1,-1,0.01340033,64.29,430740,FEM_3D_thermal1.mtx,CSR,OpenMP,0.06429
27,-1,-1,0.01409961,61.1,430740,FEM_3D_thermal1.mtx,CSR,OpenMP,0.0611
28,-1,-1,0.01340396,64.27,430740,FEM_3D_thermal1.mtx,CSR,OpenMP,0.06427
29,-1,-1,0.01489861,57.82,430740,FEM_3D_thermal1.mtx,CSR,OpenMP,0.05782
30,-1,-1,0.0131999,65.26,430740,FEM_3D_thermal1.mtx,CSR,OpenMP,0.06526
31,-1,-1,0.01299998,66.27,430740,FEM_3D_thermal1.mtx,CSR,OpenMP,0.06627
32,-1,-1,0.01420014,60.67,430740,FEM_3D_thermal1.mtx,CSR,OpenMP,0.06067
33,-1,-1,0.01390039,61.98,430740,FEM_3D_thermal1.mtx,CSR,OpenMP,0.06197999999999999
34,-1,-1,0.01359954,63.35,430740,FEM_3D_thermal1.mtx,CSR,OpenMP,0.06335
35,-1,-1,0.01689965,50.98,430740,FEM_3D_thermal1.mtx,CSR,OpenMP,0.05098
36,-1,-1,0.01310015,65.76,430740,FEM_3D_thermal1.mtx,CSR,OpenMP,0.06576
37,-1,-1,0.01300034,66.27,430740,FEM_3D_thermal1.mtx,CSR,OpenMP,0.06627
38,-1,-1,0.01359983,63.34,430740,FEM_3D_thermal1.mtx,CSR,OpenMP,0.06334000000000001
39,-1,-1,0.01319999,65.26,430740,FEM_3D_thermal1.mtx,CSR,OpenMP,0.06526
40,-1,-1,0.01339972,64.29,430740,FEM_3D_thermal1.mtx,CSR,OpenMP,0.06429
1,-1,-1,0.00046159,1275.06,294276,raefsky2.mtx,CSR,OpenMP,1.2750599999999999
2,-1,-1,0.00115492,509.6,294276,raefsky2.mtx,CSR,OpenMP,0.5096
3,-1,-1,0.00098286,598.82,294276,raefsky2.mtx,CSR,OpenMP,0.59882
4,-1,-1,0.00222399,264.64,294276,raefsky2.mtx,CSR,OpenMP,0.26464
5,-1,-1,0.00384712,152.99,294276,raefsky2.mtx,CSR,OpenMP,0.15299000000000001
6,-1,-1,0.00463298,127.04,294276,raefsky2.mtx,CSR,OpenMP,0.12704000000000001
7,-1,-1,0.00270584,217.51,294276,raefsky2.mtx,CSR,OpenMP,0.21750999999999998
8,-1,-1,0.00375917,156.56,294276,raefsky2.mtx,CSR,OpenMP,0.15656
9,-1,-1,0.01611899,36.51,294276,raefsky2.mtx,CSR,OpenMP,0.03651
10,-1,-1,0.01270607,46.32,294276,raefsky2.mtx,CSR,OpenMP,0.04632
11,-1,-1,0.01220478,48.22,294276,raefsky2.mtx,CSR,OpenMP,0.04822
12,-1,-1,0.01000389,58.83,294276,raefsky2.mtx,CSR,OpenMP,0.05883
13,-1,-1,0.01169791,50.31,294276,raefsky2.mtx,CSR,OpenMP,0.05031
14,-1,-1,0.01410061,41.74,294276,raefsky2.mtx,CSR,OpenMP,0.04174
15,-1,-1,0.01389844,42.35,294276,raefsky2.mtx,CSR,OpenMP,0.04235
16,-1,-1,0.01269996,46.34,294276,raefsky2.mtx,CSR,OpenMP,0.046340000000000006
17,-1,-1,0.01209994,48.64,294276,raefsky2.mtx,CSR,OpenMP,0.04864
18,-1,-1,0.01350011,43.6,294276,raefsky2.mtx,CSR,OpenMP,0.0436
19,-1,-1,0.01119991,52.55,294276,raefsky2.mtx,CSR,OpenMP,0.05255
20,-1,-1,0.01230002,47.85,294276,raefsky2.mtx,CSR,OpenMP,0.047850000000000004
21,-1,-1,0.01520061,38.72,294276,raefsky2.mtx,CSR,OpenMP,0.03872
22,-1,-1,0.01669818,35.25,294276,raefsky2.mtx,CSR,OpenMP,0.03525
23,-1,-1,0.01709994,34.42,294276,raefsky2.mtx,CSR,OpenMP,0.03442
24,-1,-1,0.01239994,47.46,294276,raefsky2.mtx,CSR,OpenMP,0.04746
25,-1,-1,0.01350004,43.6,294276,raefsky2.mtx,CSR,OpenMP,0.0436
26,-1,-1,0.01409984,41.74,294276,raefsky2.mtx,CSR,OpenMP,0.04174
27,-1,-1,0.01390319,42.33,294276,raefsky2.mtx,CSR,OpenMP,0.04233
28,-1,-1,0.01600567,36.77,294276,raefsky2.mtx,CSR,OpenMP,0.036770000000000004
29,-1,-1,0.01560281,37.72,294276,raefsky2.mtx,CSR,OpenMP,0.03772
30,-1,-1,0.01469995,40.04,294276,raefsky2.mtx,CSR,OpenMP,0.04004
31,-1,-1,0.01349991,43.6,294276,raefsky2.mtx,CSR,OpenMP,0.0436
32,-1,-1,0.01260712,46.68,294276,raefsky2.mtx,CSR,OpenMP,0.04668
33,-1,-1,0.01610274,36.55,294276,raefsky2.mtx,CSR,OpenMP,0.03655
34,-1,-1,0.01300274,45.26,294276,raefsky2.mtx,CSR,OpenMP,0.045259999999999995
35,-1,-1,0.01300253,45.26,294276,raefsky2.mtx,CSR,OpenMP,0.045259999999999995
36,-1,-1,0.01510287,38.97,294276,raefsky2.mtx,CSR,OpenMP,0.03897
37,-1,-1,0.01300306,45.26,294276,raefsky2.mtx,CSR,OpenMP,0.045259999999999995
38,-1,-1,0.01359434,43.29,294276,raefsky2.mtx,CSR,OpenMP,0.04329
39,-1,-1,0.01510776,38.96,294276,raefsky2.mtx,CSR,OpenMP,0.03896
40,-1,-1,0.0169011,34.82,294276,raefsky2.mtx,CSR,OpenMP,0.034820000000000004
1,-1,-1,0.02140599,801.67,8580313,thermal2.mtx,CSR,OpenMP,0.80167
2,-1,-1,0.01918071,894.68,8580313,thermal2.mtx,CSR,OpenMP,0.8946799999999999
3,-1,-1,0.0182974,937.87,8580313,thermal2.mtx,CSR,OpenMP,0.93787
4,-1,-1,0.01799905,953.42,8580313,thermal2.mtx,CSR,OpenMP,0.9534199999999999
5,-1,-1,0.01869761,917.8,8580313,thermal2.mtx,CSR,OpenMP,0.9178
6,-1,-1,0.01820019,942.88,8580313,thermal2.mtx,CSR,OpenMP,0.9428799999999999
7,-1,-1,0.01889997,907.97,8580313,thermal2.mtx,CSR,OpenMP,0.90797
8,-1,-1,0.01916492,895.42,8580313,thermal2.mtx,CSR,OpenMP,0.89542
9,-1,-1,0.0176994,969.56,8580313,thermal2.mtx,CSR,OpenMP,0.96956
10,-1,-1,0.01728984,992.53,8580313,thermal2.mtx,CSR,OpenMP,0.99253
11,-1,-1,0.01722727,996.13,8580313,thermal2.mtx,CSR,OpenMP,0.99613
12,-1,-1,0.01689996,1015.42,8580313,thermal2.mtx,CSR,OpenMP,1.01542
13,-1,-1,0.0172001,997.71,8580313,thermal2.mtx,CSR,OpenMP,0.99771
14,-1,-1,0.02129931,805.69,8580313,thermal2.mtx,CSR,OpenMP,0.80569
15,-1,-1,0.0204998,837.11,8580313,thermal2.mtx,CSR,OpenMP,0.83711
16,-1,-1,0.01770019,969.52,8580313,thermal2.mtx,CSR,OpenMP,0.9695199999999999
17,-1,-1,0.01669978,1027.6,8580313,thermal2.mtx,CSR,OpenMP,1.0275999999999998
18,-1,-1,0.01970081,871.06,8580313,thermal2.mtx,CSR,OpenMP,0.87106
19,-1,-1,0.02119944,809.48,8580313,thermal2.mtx,CSR,OpenMP,0.80948
20,-1,-1,0.02020009,849.53,8580313,thermal2.mtx,CSR,OpenMP,0.84953
