Threads,BlockSize,HackSize,Time_s,MFLOPS,NNZ,Matrix,Format,Mode,GFLOPS
-1,512,-1,5.106e-05,48370.4,1234877,amazon0302.mtx,CSR,CUDA,48.370400000000004
-1,1024,-1,5.347e-05,46193.33,1234877,amazon0302.mtx,CSR,CUDA,46.19333
-1,128,-1,3.707e-05,606.82,11246,adder_dcop_32.mtx,CSR,CUDA,0.60682
-1,256,-1,3.759e-05,598.29,11246,adder_dcop_32.mtx,CSR,CUDA,0.59829
-1,512,-1,3.818e-05,589.17,11246,adder_dcop_32.mtx,CSR,CUDA,0.58917
-1,1024,-1,3.92e-05,573.78,11246,adder_dcop_32.mtx,CSR,CUDA,0.57378
-1,128,-1,1.991e-05,43274.79,430740,FEM_3D_thermal1.mtx,CSR,CUDA,43.27479
-1,256,-1,1.871e-05,46034.97,430740,FEM_3D_thermal1.mtx,CSR,CUDA,46.03497
-1,512,-1,2.041e-05,42216.17,430740,FEM_3D_thermal1.mtx,CSR,CUDA,42.21617
-1,1024,-1,2.574e-05,33463.33,430740,FEM_3D_thermal1.mtx,CSR,CUDA,33.46333
-1,128,-1,2.317e-05,25400.15,294276,raefsky2.mtx,CSR,CUDA,25.40015
-1,256,-1,3.097e-05,19002.22,294276,raefsky2.mtx,CSR,CUDA,19.00222
-1,512,-1,5.119e-05,11498.03,294276,raefsky2.mtx,CSR,CUDA,11.49803
-1,1024,-1,9.023e-05,6523.0,294276,raefsky2.mtx,CSR,CUDA,6.523
-1,128,-1,0.00027954,61389.68,8580313,thermal2.mtx,CSR,CUDA,61.38968
-1,256,-1,0.00028545,60118.56,8580313,thermal2.mtx,CSR,CUDA,60.118559999999995
-1,512,-1,0.00027403,62623.44,8580313,thermal2.mtx,CSR,CUDA,62.62344
-1,1024,-1,0.0002996,57279.07,8580313,thermal2.mtx,CSR,CUDA,57.27907
-1,128,-1,1.167e-05,1467.7,8562,mhda416.mtx,CSR,CUDA,1.4677
-1,256,-1,1.148e-05,1491.85,8562,mhda416.mtx,CSR,CUDA,1.49185
-1,512,-1,1.356e-05,1263.28,8562,mhda416.mtx,CSR,CUDA,1.26328
-1,1024,-1,1.319e-05,1298.53,8562,mhda416.mtx,CSR,CUDA,1.29853
