Threads,BlockSize,HackSize,Time_s,MFLOPS,NNZ,Matrix,Format,Mode,GFLOPS
-1,256,64,3.074e-05,27892.37,428650,bcsstk17.mtx,HLL,CUDA,27.89237
-1,512,64,3.332e-05,25733.0,428650,bcsstk17.mtx,HLL,CUDA,25.733
-1,1024,64,3.772e-05,22730.89,428650,bcsstk17.mtx,HLL,CUDA,22.73089
-1,128,64,4.492e-05,45196.79,1015156,olafu.mtx,HLL,CUDA,45.19679
-1,256,64,4.194e-05,48410.84,1015156,olafu.mtx,HLL,CUDA,48.41083999999999
-1,512,64,4.132e-05,49134.4,1015156,olafu.mtx,HLL,CUDA,49.1344
-1,1024,64,4.463e-05,45491.68,1015156,olafu.mtx,HLL,CUDA,45.49168
-1,128,64,0.00059831,92560.06,27689972,ML_Laplace.mtx,HLL,CUDA,92.56006
-1,256,64,0.0005962,92888.45,27689972,ML_Laplace.mtx,HLL,CUDA,92.88844999999999
-1,512,64,0.00059524,93038.76,27689972,ML_Laplace.mtx,HLL,CUDA,93.03876
-1,1024,64,0.0005955,92997.26,27689972,ML_Laplace.mtx,HLL,CUDA,92.99726
-1,128,64,0.01470219,104.26,766396,dc1.mtx,HLL,CUDA,0.10426
-1,256,64,0.01387645,110.46,766396,dc1.mtx,HLL,CUDA,0.11045999999999999
-1,512,64,0.01387591,110.46,766396,dc1.mtx,HLL,CUDA,0.11045999999999999
-1,1024,64,0.01387481,110.47,766396,dc1.mtx,HLL,CUDA,0.11047
-1,128,64,4.287e-05,33195.77,711558,thermomech_TK.mtx,HLL,CUDA,33.195769999999996
-1,256,64,4.007e-05,35512.56,711558,thermomech_TK.mtx,HLL,CUDA,35.51256
-1,512,64,4.032e-05,35295.54,711558,thermomech_TK.mtx,HLL,CUDA,35.29554
-1,1024,64,4.368e-05,32578.11,711558,thermomech_TK.mtx,HLL,CUDA,32.57811
-1,128,64,3.524e-05,32604.09,574458,thermal1.mtx,HLL,CUDA,32.60409
-1,256,64,3.239e-05,35470.88,574458,thermal1.mtx,HLL,CUDA,35.470879999999994
-1,512,64,3.143e-05,36558.01,574458,thermal1.mtx,HLL,CUDA,36.55801
-1,1024,64,3.205e-05,35849.85,574458,thermal1.mtx,HLL,CUDA,35.849849999999996
-1,128,64,1.756e-05,55159.47,484256,af23560.mtx,HLL,CUDA,55.15947
-1,256,64,1.479e-05,65496.65,484256,af23560.mtx,HLL,CUDA,65.49665
-1,512,64,1.512e-05,64055.03,484256,af23560.mtx,HLL,CUDA,64.05503
-1,1024,64,1.664e-05,58215.04,484256,af23560.mtx,HLL,CUDA,58.21504
-1,128,64,1.015e-05,9.65,49,cage4.mtx,HLL,CUDA,0.00965
-1,256,64,8.43e-06,11.62,49,cage4.mtx,HLL,CUDA,0.011619999999999998
-1,512,64,8.54e-06,11.47,49,cage4.mtx,HLL,CUDA,0.011470000000000001
-1,1024,64,9.01e-06,10.88,49,cage4.mtx,HLL,CUDA,0.01088
-1,128,64,1.036e-05,771.55,3996,olm1000.mtx,HLL,CUDA,0.77155
-1,256,64,1.012e-05,789.35,3996,olm1000.mtx,HLL,CUDA,0.78935
-1,512,64,9.63e-06,829.73,3996,olm1000.mtx,HLL,CUDA,0.82973
-1,1024,64,9.95e-06,803.31,3996,olm1000.mtx,HLL,CUDA,0.80331
-1,128,64,1.654e-05,6882.74,56934,rdist2.mtx,HLL,CUDA,6.88274
-1,256,64,1.636e-05,6960.83,56934,rdist2.mtx,HLL,CUDA,6.96083
-1,512,64,1.79e-05,6362.19,56934,rdist2.mtx,HLL,CUDA,6.36219
-1,1024,64,2.233e-05,5098.69,56934,rdist2.mtx,HLL,CUDA,5.0986899999999995
-1,128,64,0.00063827,89945.4,28704672,nlpkkt80.mtx,HLL,CUDA,89.94539999999999
-1,256,64,0.00064044,89640.7,28704672,nlpkkt80.mtx,HLL,CUDA,89.6407
-1,512,64,0.00064052,89629.95,28704672,nlpkkt80.mtx,HLL,CUDA,89.62995
-1,1024,64,0.00063728,90084.96,28704672,nlpkkt80.mtx,HLL,CUDA,90.08496000000001
-1,128,64,3.849e-05,25596.78,492564,lung2.mtx,HLL,CUDA,25.59678
-1,256,64,3.618e-05,27229.13,492564,lung2.mtx,HLL,CUDA,27.22913
-1,512,64,3.733e-05,26388.86,492564,lung2.mtx,HLL,CUDA,26.38886
-1,1024,64,3.937e-05,25024.59,492564,lung2.mtx,HLL,CUDA,25.02459
-1,128,64,5.773e-05,42777.86,1234877,amazon0302.mtx,HLL,CUDA,42.777860000000004
-1,256,64,5.373e-05,45967.73,1234877,amazon0302.mtx,HLL,CUDA,45.96773
-1,512,64,5.61e-05,44022.25,1234877,amazon0302.mtx,HLL,CUDA,44.02225
-1,1024,64,6.127e-05,40309.09,1234877,amazon0302.mtx,HLL,CUDA,40.30909
-1,128,64,0.00010494,214.32,11246,adder_dcop_32.mtx,HLL,CUDA,0.21431999999999998
-1,256,64,0.00010972,204.99,11246,adder_dcop_32.mtx,HLL,CUDA,0.20499
-1,512,64,0.00010965,205.12,11246,adder_dcop_32.mtx,HLL,CUDA,0.20512
-1,1024,64,0.00011119,202.28,11246,adder_dcop_32.mtx,HLL,CUDA,0.20228
-1,128,64,1.824e-05,47238.55,430740,FEM_3D_thermal1.mtx,HLL,CUDA,47.238550000000004
-1,256,64,1.677e-05,51376.43,430740,FEM_3D_thermal1.mtx,HLL,CUDA,51.37643
-1,512,64,1.692e-05,50910.08,430740,FEM_3D_thermal1.mtx,HLL,CUDA,50.91008
-1,1024,64,1.937e-05,44483.23,430740,FEM_3D_thermal1.mtx,HLL,CUDA,44.483230000000006
-1,128,64,2.098e-05,28054.07,294276,raefsky2.mtx,HLL,CUDA,28.05407
-1,256,64,2.059e-05,28590.47,294276,raefsky2.mtx,HLL,CUDA,28.59047
-1,512,64,2.36e-05,24938.64,294276,raefsky2.mtx,HLL,CUDA,24.93864
-1,1024,64,3.345e-05,17593.5,294276,raefsky2.mtx,HLL,CUDA,17.5935
-1,128,64,0.00028259,60726.49,8580313,thermal2.mtx,HLL,CUDA,60.72649
-1,256,64,0.00028146,60970.9,8580313,thermal2.mtx,HLL,CUDA,60.9709
-1,512,64,0.00028726,59738.17,8580313,thermal2.mtx,HLL,CUDA,59.73817
-1,1024,64,0.00030102,57008.71,8580313,thermal2.mtx,HLL,CUDA,57.00871
-1,128,64,1.283e-05,1335.14,8562,mhda416.mtx,HLL,CUDA,1.33514
-1,256,64,1.121e-05,1527.62,8562,mhda416.mtx,HLL,CUDA,1.52762
-1,512,64,1.196e-05,1432.35,8562,mhda416.mtx,HLL,CUDA,1.43235
-1,1024,64,1.174e-05,1458.11,8562,mhda416.mtx,HLL,CUDA,1.4581099999999998
