Threads,BlockSize,HackSize,Time_s,MFLOPS,NNZ,Matrix,Format,Mode,GFLOPS
23,-1,32,0.00023453,4898.74,574458,thermal1.mtx,HLL,OpenMP,4.89874
24,-1,32,0.00016872,6809.41,574458,thermal1.mtx,HLL,OpenMP,6.80941
25,-1,32,0.00020281,5664.91,574458,thermal1.mtx,HLL,OpenMP,5.66491
26,-1,32,0.00022238,5166.51,574458,thermal1.mtx,HLL,OpenMP,5.166510000000001
27,-1,32,0.00015399,7460.88,574458,thermal1.mtx,HLL,OpenMP,7.46088
28,-1,32,0.00018041,6368.32,574458,thermal1.mtx,HLL,OpenMP,6.36832
29,-1,32,0.0001929,5955.97,574458,thermal1.mtx,HLL,OpenMP,5.955970000000001
30,-1,32,0.0001503,7644.03,574458,thermal1.mtx,HLL,OpenMP,7.64403
31,-1,32,0.00023015,4992.05,574458,thermal1.mtx,HLL,OpenMP,4.99205
32,-1,32,0.00015212,7552.58,574458,thermal1.mtx,HLL,OpenMP,7.55258
33,-1,32,0.00015125,7596.26,574458,thermal1.mtx,HLL,OpenMP,7.59626
34,-1,32,0.00014957,7681.56,574458,thermal1.mtx,HLL,OpenMP,7.68156
35,-1,32,0.00014608,7865.24,574458,thermal1.mtx,HLL,OpenMP,7.86524
36,-1,32,0.00014542,7900.92,574458,thermal1.mtx,HLL,OpenMP,7.90092
37,-1,32,0.00014352,8005.0,574458,thermal1.mtx,HLL,OpenMP,8.005
38,-1,32,0.00014744,7792.67,574458,thermal1.mtx,HLL,OpenMP,7.79267
39,-1,32,0.00014849,7737.47,574458,thermal1.mtx,HLL,OpenMP,7.73747
40,-1,32,0.00016475,6973.89,574458,thermal1.mtx,HLL,OpenMP,6.97389
1,-1,32,0.00086728,1116.72,484256,af23560.mtx,HLL,OpenMP,1.11672
2,-1,32,0.00044779,2162.86,484256,af23560.mtx,HLL,OpenMP,2.1628600000000002
3,-1,32,0.00028721,3372.11,484256,af23560.mtx,HLL,OpenMP,3.37211
4,-1,32,0.00020568,4708.85,484256,af23560.mtx,HLL,OpenMP,4.70885
5,-1,32,0.00016263,5955.45,484256,af23560.mtx,HLL,OpenMP,5.95545
6,-1,32,0.00013482,7183.48,484256,af23560.mtx,HLL,OpenMP,7.183479999999999
7,-1,32,0.00015932,6079.09,484256,af23560.mtx,HLL,OpenMP,6.07909
8,-1,32,0.0001049,9232.56,484256,af23560.mtx,HLL,OpenMP,9.23256
9,-1,32,9.304e-05,10409.56,484256,af23560.mtx,HLL,OpenMP,10.409559999999999
10,-1,32,8.608e-05,11250.66,484256,af23560.mtx,HLL,OpenMP,11.25066
11,-1,32,0.00013975,6930.37,484256,af23560.mtx,HLL,OpenMP,6.93037
12,-1,32,0.00018241,5309.57,484256,af23560.mtx,HLL,OpenMP,5.30957
13,-1,32,9.183e-05,10546.61,484256,af23560.mtx,HLL,OpenMP,10.546610000000001
14,-1,32,8.823e-05,10976.79,484256,af23560.mtx,HLL,OpenMP,10.976790000000001
15,-1,32,8.151e-05,11882.33,484256,af23560.mtx,HLL,OpenMP,11.88233
16,-1,32,8.408e-05,11518.83,484256,af23560.mtx,HLL,OpenMP,11.51883
17,-1,32,8.123e-05,11922.62,484256,af23560.mtx,HLL,OpenMP,11.92262
18,-1,32,7.609e-05,12729.13,484256,af23560.mtx,HLL,OpenMP,12.72913
19,-1,32,7.697e-05,12582.75,484256,af23560.mtx,HLL,OpenMP,12.58275
20,-1,32,8.134e-05,11906.57,484256,af23560.mtx,HLL,OpenMP,11.90657
21,-1,32,9.345e-05,10364.06,484256,af23560.mtx,HLL,OpenMP,10.36406
22,-1,32,0.00010761,9000.36,484256,af23560.mtx,HLL,OpenMP,9.00036
23,-1,32,0.0001044,9277.1,484256,af23560.mtx,HLL,OpenMP,9.2771
24,-1,32,0.0001052,9206.13,484256,af23560.mtx,HLL,OpenMP,9.20613
25,-1,32,0.00010813,8956.96,484256,af23560.mtx,HLL,OpenMP,8.956959999999999
26,-1,32,0.00011084,8738.23,484256,af23560.mtx,HLL,OpenMP,8.73823
27,-1,32,0.00011913,8129.6,484256,af23560.mtx,HLL,OpenMP,8.1296
28,-1,32,0.00010412,9302.05,484256,af23560.mtx,HLL,OpenMP,9.30205
29,-1,32,0.00012091,8010.26,484256,af23560.mtx,HLL,OpenMP,8.01026
30,-1,32,0.00010196,9498.88,484256,af23560.mtx,HLL,OpenMP,9.49888
31,-1,32,0.0001036,9348.78,484256,af23560.mtx,HLL,OpenMP,9.348780000000001
32,-1,32,0.00013913,6961.02,484256,af23560.mtx,HLL,OpenMP,6.96102
33,-1,32,0.00010421,9293.79,484256,af23560.mtx,HLL,OpenMP,9.293790000000001
34,-1,32,0.00010254,9445.49,484256,af23560.mtx,HLL,OpenMP,9.44549
35,-1,32,0.00010408,9305.06,484256,af23560.mtx,HLL,OpenMP,9.30506
36,-1,32,0.00010684,9064.91,484256,af23560.mtx,HLL,OpenMP,9.06491
37,-1,32,0.00010686,9063.16,484256,af23560.mtx,HLL,OpenMP,9.06316
38,-1,32,0.00010922,8867.93,484256,af23560.mtx,HLL,OpenMP,8.86793
39,-1,32,0.00010909,8877.73,484256,af23560.mtx,HLL,OpenMP,8.87773
40,-1,32,0.00011084,8738.1,484256,af23560.mtx,HLL,OpenMP,8.738100000000001
1,-1,32,6.5e-07,151.36,49,cage4.mtx,HLL,OpenMP,0.15136000000000002
2,-1,32,1.164e-05,8.42,49,cage4.mtx,HLL,OpenMP,0.00842
3,-1,32,8.105e-05,1.21,49,cage4.mtx,HLL,OpenMP,0.00121
4,-1,32,6.19e-06,15.83,49,cage4.mtx,HLL,OpenMP,0.01583
5,-1,32,5.23e-06,18.74,49,cage4.mtx,HLL,OpenMP,0.01874
6,-1,32,5.15e-06,19.02,49,cage4.mtx,HLL,OpenMP,0.01902
7,-1,32,6.49e-06,15.1,49,cage4.mtx,HLL,OpenMP,0.015099999999999999
8,-1,32,7.95e-06,12.32,49,cage4.mtx,HLL,OpenMP,0.012320000000000001
9,-1,32,1.335e-05,7.34,49,cage4.mtx,HLL,OpenMP,0.00734
10,-1,32,1.307e-05,7.5,49,cage4.mtx,HLL,OpenMP,0.0075
11,-1,32,2.381e-05,4.12,49,cage4.mtx,HLL,OpenMP,0.00412
12,-1,32,2.52e-05,3.89,49,cage4.mtx,HLL,OpenMP,0.0038900000000000002
13,-1,32,2.847e-05,3.44,49,cage4.mtx,HLL,OpenMP,0.00344
14,-1,32,2.843e-05,3.45,49,cage4.mtx,HLL,OpenMP,0.0034500000000000004
15,-1,32,3.03e-05,3.23,49,cage4.mtx,HLL,OpenMP,0.00323
16,-1,32,3.145e-05,3.12,49,cage4.mtx,HLL,OpenMP,0.00312
17,-1,32,3.291e-05,2.98,49,cage4.mtx,HLL,OpenMP,0.00298
18,-1,32,3.695e-05,2.65,49,cage4.mtx,HLL,OpenMP,0.00265
19,-1,32,3.991e-05,2.46,49,cage4.mtx,HLL,OpenMP,0.00246
20,-1,32,4.116e-05,2.38,49,cage4.mtx,HLL,OpenMP,0.0023799999999999997
21,-1,32,4.005e-05,2.45,49,cage4.mtx,HLL,OpenMP,0.0024500000000000004
22,-1,32,4.379e-05,2.24,49,cage4.mtx,HLL,OpenMP,0.0022400000000000002
23,-1,32,4.233e-05,2.31,49,cage4.mtx,HLL,OpenMP,0.00231
24,-1,32,4.596e-05,2.13,49,cage4.mtx,HLL,OpenMP,0.00213
25,-1,32,4.998e-05,1.96,49,cage4.mtx,HLL,OpenMP,0.00196
26,-1,32,4.972e-05,1.97,49,cage4.mtx,HLL,OpenMP,0.00197
27,-1,32,5.087e-05,1.93,49,cage4.mtx,HLL,OpenMP,0.0019299999999999999
28,-1,32,5.163e-05,1.9,49,cage4.mtx,HLL,OpenMP,0.0019
29,-1,32,5.369e-05,1.83,49,cage4.mtx,HLL,OpenMP,0.00183
30,-1,32,5.409e-05,1.81,49,cage4.mtx,HLL,OpenMP,0.00181
31,-1,32,5.855e-05,1.67,49,cage4.mtx,HLL,OpenMP,0.0016699999999999998
32,-1,32,7.127e-05,1.37,49,cage4.mtx,HLL,OpenMP,0.0013700000000000001
33,-1,32,6.32e-05,1.55,49,cage4.mtx,HLL,OpenMP,0.00155
34,-1,32,6.427e-05,1.52,49,cage4.mtx,HLL,OpenMP,0.00152
35,-1,32,6.861e-05,1.43,49,cage4.mtx,HLL,OpenMP,0.0014299999999999998
36,-1,32,6.58e-05,1.49,49,cage4.mtx,HLL,OpenMP,0.00149
37,-1,32,7.2e-05,1.36,49,cage4.mtx,HLL,OpenMP,0.00136
38,-1,32,7.143e-05,1.37,49,cage4.mtx,HLL,OpenMP,0.0013700000000000001
39,-1,32,7.621e-05,1.29,49,cage4.mtx,HLL,OpenMP,0.0012900000000000001
40,-1,32,7.999e-05,1.23,49,cage4.mtx,HLL,OpenMP,0.00123
1,-1,32,1.015e-05,787.76,3996,olm1000.mtx,HLL,OpenMP,0.78776
2,-1,32,1.573e-05,508.14,3996,olm1000.mtx,HLL,OpenMP,0.50814
3,-1,32,9.783e-05,81.7,3996,olm1000.mtx,HLL,OpenMP,0.08170000000000001
4,-1,32,7.49e-06,1067.6,3996,olm1000.mtx,HLL,OpenMP,1.0675999999999999
5,-1,32,1.174e-05,680.94,3996,olm1000.mtx,HLL,OpenMP,0.6809400000000001
6,-1,32,1.217e-05,656.46,3996,olm1000.mtx,HLL,OpenMP,0.65646
7,-1,32,5.403e-05,147.92,3996,olm1000.mtx,HLL,OpenMP,0.14792
8,-1,32,8.19e-06,975.29,3996,olm1000.mtx,HLL,OpenMP,0.97529
9,-1,32,1.393e-05,573.65,3996,olm1000.mtx,HLL,OpenMP,0.57365
10,-1,32,1.532e-05,521.74,3996,olm1000.mtx,HLL,OpenMP,0.52174
11,-1,32,2.726e-05,293.19,3996,olm1000.mtx,HLL,OpenMP,0.29319
12,-1,32,2.254e-05,354.5,3996,olm1000.mtx,HLL,OpenMP,0.3545
13,-1,32,2.572e-05,310.79,3996,olm1000.mtx,HLL,OpenMP,0.31079
14,-1,32,2.591e-05,308.48,3996,olm1000.mtx,HLL,OpenMP,0.30848000000000003
15,-1,32,3.02e-05,264.61,3996,olm1000.mtx,HLL,OpenMP,0.26461
16,-1,32,3.035e-05,263.3,3996,olm1000.mtx,HLL,OpenMP,0.26330000000000003
17,-1,32,3.357e-05,238.1,3996,olm1000.mtx,HLL,OpenMP,0.2381
18,-1,32,3.533e-05,226.21,3996,olm1000.mtx,HLL,OpenMP,0.22621
19,-1,32,3.913e-05,204.25,3996,olm1000.mtx,HLL,OpenMP,0.20425
20,-1,32,4.017e-05,198.96,3996,olm1000.mtx,HLL,OpenMP,0.19896
21,-1,32,3.929e-05,203.41,3996,olm1000.mtx,HLL,OpenMP,0.20341
22,-1,32,4.199e-05,190.32,3996,olm1000.mtx,HLL,OpenMP,0.19032
23,-1,32,4.475e-05,178.58,3996,olm1000.mtx,HLL,OpenMP,0.17858000000000002
24,-1,32,5.118e-05,156.16,3996,olm1000.mtx,HLL,OpenMP,0.15616
25,-1,32,4.806e-05,166.28,3996,olm1000.mtx,HLL,OpenMP,0.16628
26,-1,32,5.056e-05,158.07,3996,olm1000.mtx,HLL,OpenMP,0.15807
27,-1,32,5.005e-05,159.67,3996,olm1000.mtx,HLL,OpenMP,0.15966999999999998
28,-1,32,5.175e-05,154.44,3996,olm1000.mtx,HLL,OpenMP,0.15444
29,-1,32,5.076e-05,157.43,3996,olm1000.mtx,HLL,OpenMP,0.15743000000000001
30,-1,32,5.584e-05,143.13,3996,olm1000.mtx,HLL,OpenMP,0.14313
31,-1,32,5.598e-05,142.78,3996,olm1000.mtx,HLL,OpenMP,0.14278
32,-1,32,6.029e-05,132.57,3996,olm1000.mtx,HLL,OpenMP,0.13257
33,-1,32,6.088e-05,131.29,3996,olm1000.mtx,HLL,OpenMP,0.13129
34,-1,32,6.326e-05,126.33,3996,olm1000.mtx,HLL,OpenMP,0.12633
35,-1,32,6.443e-05,124.03,3996,olm1000.mtx,HLL,OpenMP,0.12403
36,-1,32,6.581e-05,121.44,3996,olm1000.mtx,HLL,OpenMP,0.12143999999999999
37,-1,32,6.944e-05,115.08,3996,olm1000.mtx,HLL,OpenMP,0.11508
38,-1,32,7.196e-05,111.05,3996,olm1000.mtx,HLL,OpenMP,0.11105
39,-1,32,7.235e-05,110.47,3996,olm1000.mtx,HLL,OpenMP,0.11047
40,-1,32,8.176e-05,97.75,3996,olm1000.mtx,HLL,OpenMP,0.09775
1,-1,32,0.00025195,451.95,56934,rdist2.mtx,HLL,OpenMP,0.45194999999999996
2,-1,32,0.0001426,798.52,56934,rdist2.mtx,HLL,OpenMP,0.79852
3,-1,32,0.00011667,975.95,56934,rdist2.mtx,HLL,OpenMP,0.9759500000000001
4,-1,32,7.374e-05,1544.09,56934,rdist2.mtx,HLL,OpenMP,1.54409
5,-1,32,6.022e-05,1890.89,56934,rdist2.mtx,HLL,OpenMP,1.8908900000000002
6,-1,32,5.373e-05,2119.38,56934,rdist2.mtx,HLL,OpenMP,2.11938
7,-1,32,9.051e-05,1258.06,56934,rdist2.mtx,HLL,OpenMP,1.25806
8,-1,32,4.654e-05,2446.58,56934,rdist2.mtx,HLL,OpenMP,2.44658
9,-1,32,4.454e-05,2556.29,56934,rdist2.mtx,HLL,OpenMP,2.55629
10,-1,32,3.991e-05,2853.22,56934,rdist2.mtx,HLL,OpenMP,2.85322
11,-1,32,4.888e-05,2329.6,56934,rdist2.mtx,HLL,OpenMP,2.3296
12,-1,32,5.315e-05,2142.25,56934,rdist2.mtx,HLL,OpenMP,2.14225
13,-1,32,6.917e-05,1646.27,56934,rdist2.mtx,HLL,OpenMP,1.64627
14,-1,32,4.768e-05,2387.95,56934,rdist2.mtx,HLL,OpenMP,2.38795
15,-1,32,5.166e-05,2203.99,56934,rdist2.mtx,HLL,OpenMP,2.2039899999999997
16,-1,32,5.126e-05,2221.37,56934,rdist2.mtx,HLL,OpenMP,2.22137
17,-1,32,5.191e-05,2193.42,56934,rdist2.mtx,HLL,OpenMP,2.19342
18,-1,32,5.396e-05,2110.15,56934,rdist2.mtx,HLL,OpenMP,2.11015
19,-1,32,5.362e-05,2123.79,56934,rdist2.mtx,HLL,OpenMP,2.12379
20,-1,32,5.259e-05,2165.35,56934,rdist2.mtx,HLL,OpenMP,2.16535
21,-1,32,5.196e-05,2191.58,56934,rdist2.mtx,HLL,OpenMP,2.19158
22,-1,32,5.844e-05,1948.31,56934,rdist2.mtx,HLL,OpenMP,1.94831
23,-1,32,6.084e-05,1871.46,56934,rdist2.mtx,HLL,OpenMP,1.8714600000000001
24,-1,32,6.177e-05,1843.47,56934,rdist2.mtx,HLL,OpenMP,1.84347
25,-1,32,6.762e-05,1683.83,56934,rdist2.mtx,HLL,OpenMP,1.68383
26,-1,32,6.418e-05,1774.18,56934,rdist2.mtx,HLL,OpenMP,1.77418
27,-1,32,6.631e-05,1717.27,56934,rdist2.mtx,HLL,OpenMP,1.71727
28,-1,32,6.665e-05,1708.46,56934,rdist2.mtx,HLL,OpenMP,1.70846
29,-1,32,7.263e-05,1567.74,56934,rdist2.mtx,HLL,OpenMP,1.56774
30,-1,32,6.621e-05,1719.86,56934,rdist2.mtx,HLL,OpenMP,1.71986
31,-1,32,7.045e-05,1616.25,56934,rdist2.mtx,HLL,OpenMP,1.61625
32,-1,32,7.476e-05,1523.18,56934,rdist2.mtx,HLL,OpenMP,1.52318
33,-1,32,7.908e-05,1439.93,56934,rdist2.mtx,HLL,OpenMP,1.4399300000000002
34,-1,32,9.636e-05,1181.64,56934,rdist2.mtx,HLL,OpenMP,1.18164
35,-1,32,7.503e-05,1517.7,56934,rdist2.mtx,HLL,OpenMP,1.5177
36,-1,32,8.04e-05,1416.21,56934,rdist2.mtx,HLL,OpenMP,1.41621
37,-1,32,8.04e-05,1416.32,56934,rdist2.mtx,HLL,OpenMP,1.41632
38,-1,32,8.183e-05,1391.52,56934,rdist2.mtx,HLL,OpenMP,1.39152
39,-1,32,8.798e-05,1294.27,56934,rdist2.mtx,HLL,OpenMP,1.29427
40,-1,32,0.00010994,1035.71,56934,rdist2.mtx,HLL,OpenMP,1.0357100000000001
1,-1,32,0.05798279,990.11,28704672,nlpkkt80.mtx,HLL,OpenMP,0.99011
2,-1,32,0.02984398,1923.65,28704672,nlpkkt80.mtx,HLL,OpenMP,1.92365
3,-1,32,0.020679,2776.21,28704672,nlpkkt80.mtx,HLL,OpenMP,2.77621
4,-1,32,0.01594837,3599.7,28704672,nlpkkt80.mtx,HLL,OpenMP,3.5997
5,-1,32,0.01316726,4360.01,28704672,nlpkkt80.mtx,HLL,OpenMP,4.36001
6,-1,32,0.01130386,5078.74,28704672,nlpkkt80.mtx,HLL,OpenMP,5.07874
7,-1,32,0.01005764,5708.03,28704672,nlpkkt80.mtx,HLL,OpenMP,5.70803
8,-1,32,0.00938897,6114.55,28704672,nlpkkt80.mtx,HLL,OpenMP,6.11455
9,-1,32,0.00884745,6488.8,28704672,nlpkkt80.mtx,HLL,OpenMP,6.4888
10,-1,32,0.00848001,6769.96,28704672,nlpkkt80.mtx,HLL,OpenMP,6.76996
11,-1,32,0.00803918,7141.2,28704672,nlpkkt80.mtx,HLL,OpenMP,7.1411999999999995
12,-1,32,0.00774442,7412.99,28704672,nlpkkt80.mtx,HLL,OpenMP,7.41299
13,-1,32,0.00769251,7463.02,28704672,nlpkkt80.mtx,HLL,OpenMP,7.46302
14,-1,32,0.0074357,7720.77,28704672,nlpkkt80.mtx,HLL,OpenMP,7.720770000000001
15,-1,32,0.00739757,7760.57,28704672,nlpkkt80.mtx,HLL,OpenMP,7.7605699999999995
16,-1,32,0.00724945,7919.13,28704672,nlpkkt80.mtx,HLL,OpenMP,7.91913
17,-1,32,0.00719119,7983.28,28704672,nlpkkt80.mtx,HLL,OpenMP,7.98328
18,-1,32,0.00709308,8093.72,28704672,nlpkkt80.mtx,HLL,OpenMP,8.093720000000001
19,-1,32,0.00713961,8040.96,28704672,nlpkkt80.mtx,HLL,OpenMP,8.04096
20,-1,32,0.00712511,8057.33,28704672,nlpkkt80.mtx,HLL,OpenMP,8.05733
21,-1,32,0.00776366,7394.63,28704672,nlpkkt80.mtx,HLL,OpenMP,7.39463
22,-1,32,0.00762126,7532.79,28704672,nlpkkt80.mtx,HLL,OpenMP,7.53279
23,-1,32,0.0075074,7647.04,28704672,nlpkkt80.mtx,HLL,OpenMP,7.64704
24,-1,32,0.00737804,7781.11,28704672,nlpkkt80.mtx,HLL,OpenMP,7.78111
25,-1,32,0.0072636,7903.7,28704672,nlpkkt80.mtx,HLL,OpenMP,7.9037
26,-1,32,0.00718433,7990.91,28704672,nlpkkt80.mtx,HLL,OpenMP,7.9909099999999995
27,-1,32,0.00719465,7979.45,28704672,nlpkkt80.mtx,HLL,OpenMP,7.97945
28,-1,32,0.00707222,8117.59,28704672,nlpkkt80.mtx,HLL,OpenMP,8.11759
29,-1,32,0.00713973,8040.83,28704672,nlpkkt80.mtx,HLL,OpenMP,8.04083
30,-1,32,0.00710245,8083.04,28704672,nlpkkt80.mtx,HLL,OpenMP,8.08304
31,-1,32,0.00718314,7992.24,28704672,nlpkkt80.mtx,HLL,OpenMP,7.99224
32,-1,32,0.00712513,8057.3,28704672,nlpkkt80.mtx,HLL,OpenMP,8.0573
33,-1,32,0.00711187,8072.33,28704672,nlpkkt80.mtx,HLL,OpenMP,8.07233
34,-1,32,0.00708299,8105.24,28704672,nlpkkt80.mtx,HLL,OpenMP,8.10524
35,-1,32,0.00706605,8124.68,28704672,nlpkkt80.mtx,HLL,OpenMP,8.12468
36,-1,32,0.00709987,8085.97,28704672,nlpkkt80.mtx,HLL,OpenMP,8.08597
37,-1,32,0.00706112,8130.34,28704672,nlpkkt80.mtx,HLL,OpenMP,8.13034
38,-1,32,0.00705206,8140.79,28704672,nlpkkt80.mtx,HLL,OpenMP,8.140789999999999
39,-1,32,0.00701714,8181.3,28704672,nlpkkt80.mtx,HLL,OpenMP,8.1813
40,-1,32,0.00761498,7539.0,28704672,nlpkkt80.mtx,HLL,OpenMP,7.539
1,-1,32,0.00145379,677.63,492564,lung2.mtx,HLL,OpenMP,0.67763
2,-1,32,0.00207524,474.7,492564,lung2.mtx,HLL,OpenMP,0.4747
3,-1,32,0.00054221,1816.89,492564,lung2.mtx,HLL,OpenMP,1.8168900000000001
4,-1,32,0.00038955,2528.86,492564,lung2.mtx,HLL,OpenMP,2.5288600000000003
5,-1,32,0.0003229,3050.88,492564,lung2.mtx,HLL,OpenMP,3.0508800000000003
6,-1,32,0.00027192,3622.84,492564,lung2.mtx,HLL,OpenMP,3.62284
7,-1,32,0.00028998,3397.23,492564,lung2.mtx,HLL,OpenMP,3.39723
8,-1,32,0.00021833,4512.03,492564,lung2.mtx,HLL,OpenMP,4.512029999999999
9,-1,32,0.00018693,5270.1,492564,lung2.mtx,HLL,OpenMP,5.2701
10,-1,32,0.00017739,5553.36,492564,lung2.mtx,HLL,OpenMP,5.55336
11,-1,32,0.00022226,4432.23,492564,lung2.mtx,HLL,OpenMP,4.43223
12,-1,32,0.00015353,6416.62,492564,lung2.mtx,HLL,OpenMP,6.41662
13,-1,32,0.0001487,6624.78,492564,lung2.mtx,HLL,OpenMP,6.6247799999999994
14,-1,32,0.00014267,6904.88,492564,lung2.mtx,HLL,OpenMP,6.90488
15,-1,32,0.00013599,7244.34,492564,lung2.mtx,HLL,OpenMP,7.24434
16,-1,32,0.00013379,7363.42,492564,lung2.mtx,HLL,OpenMP,7.36342
17,-1,32,0.00013146,7493.57,492564,lung2.mtx,HLL,OpenMP,7.49357
18,-1,32,0.00012514,7872.14,492564,lung2.mtx,HLL,OpenMP,7.87214
19,-1,32,0.00012598,7819.68,492564,lung2.mtx,HLL,OpenMP,7.81968
20,-1,32,0.00012176,8090.98,492564,lung2.mtx,HLL,OpenMP,8.09098
21,-1,32,0.00016572,5944.54,492564,lung2.mtx,HLL,OpenMP,5.94454
22,-1,32,0.00018409,5351.48,492564,lung2.mtx,HLL,OpenMP,5.35148
23,-1,32,0.00016558,5949.5,492564,lung2.mtx,HLL,OpenMP,5.9495
24,-1,32,0.00017122,5753.44,492564,lung2.mtx,HLL,OpenMP,5.753439999999999
25,-1,32,0.00017656,5579.43,492564,lung2.mtx,HLL,OpenMP,5.57943
26,-1,32,0.00016964,5807.17,492564,lung2.mtx,HLL,OpenMP,5.80717
27,-1,32,0.00017018,5788.62,492564,lung2.mtx,HLL,OpenMP,5.78862
28,-1,32,0.00014923,6601.21,492564,lung2.mtx,HLL,OpenMP,6.60121
29,-1,32,0.0001649,5974.11,492564,lung2.mtx,HLL,OpenMP,5.97411
30,-1,32,0.00016974,5803.75,492564,lung2.mtx,HLL,OpenMP,5.80375
31,-1,32,0.00015928,6184.78,492564,lung2.mtx,HLL,OpenMP,6.18478
32,-1,32,0.00014214,6930.75,492564,lung2.mtx,HLL,OpenMP,6.93075
33,-1,32,0.00014484,6801.66,492564,lung2.mtx,HLL,OpenMP,6.80166
34,-1,32,0.00014484,6801.37,492564,lung2.mtx,HLL,OpenMP,6.8013699999999995
35,-1,32,0.0001422,6927.62,492564,lung2.mtx,HLL,OpenMP,6.92762
36,-1,32,0.00014386,6848.04,492564,lung2.mtx,HLL,OpenMP,6.84804
37,-1,32,0.00014175,6949.97,492564,lung2.mtx,HLL,OpenMP,6.94997
38,-1,32,0.00014214,6930.83,492564,lung2.mtx,HLL,OpenMP,6.93083
39,-1,32,0.00014172,6951.38,492564,lung2.mtx,HLL,OpenMP,6.95138
40,-1,32,0.00015325,6428.19,492564,lung2.mtx,HLL,OpenMP,6.42819
1,-1,32,0.0033885,728.86,1234877,amazon0302.mtx,HLL,OpenMP,0.7288600000000001
2,-1,32,0.00200504,1231.77,1234877,amazon0302.mtx,HLL,OpenMP,1.23177
3,-1,32,0.00130617,1890.83,1234877,amazon0302.mtx,HLL,OpenMP,1.89083
4,-1,32,0.00097126,2542.82,1234877,amazon0302.mtx,HLL,OpenMP,2.5428200000000003
5,-1,32,0.00081024,3048.19,1234877,amazon0302.mtx,HLL,OpenMP,3.04819
6,-1,32,0.00067103,3680.55,1234877,amazon0302.mtx,HLL,OpenMP,3.68055
7,-1,32,0.00057363,4305.48,1234877,amazon0302.mtx,HLL,OpenMP,4.305479999999999
8,-1,32,0.00052971,4662.5,1234877,amazon0302.mtx,HLL,OpenMP,4.6625
9,-1,32,0.00046427,5319.61,1234877,amazon0302.mtx,HLL,OpenMP,5.31961
10,-1,32,0.00043251,5710.23,1234877,amazon0302.mtx,HLL,OpenMP,5.710229999999999
11,-1,32,0.00048021,5143.11,1234877,amazon0302.mtx,HLL,OpenMP,5.14311
12,-1,32,0.0003816,6472.16,1234877,amazon0302.mtx,HLL,OpenMP,6.47216
13,-1,32,0.00034817,7093.45,1234877,amazon0302.mtx,HLL,OpenMP,7.09345
14,-1,32,0.00033962,7272.15,1234877,amazon0302.mtx,HLL,OpenMP,7.27215
15,-1,32,0.00032654,7563.32,1234877,amazon0302.mtx,HLL,OpenMP,7.56332
16,-1,32,0.00027654,8930.83,1234877,amazon0302.mtx,HLL,OpenMP,8.93083
17,-1,32,0.00026048,9481.67,1234877,amazon0302.mtx,HLL,OpenMP,9.48167
18,-1,32,0.00024372,10133.43,1234877,amazon0302.mtx,HLL,OpenMP,10.13343
19,-1,32,0.00024265,10178.34,1234877,amazon0302.mtx,HLL,OpenMP,10.17834
20,-1,32,0.00023102,10690.69,1234877,amazon0302.mtx,HLL,OpenMP,10.69069
21,-1,32,0.00034773,7102.56,1234877,amazon0302.mtx,HLL,OpenMP,7.10256
22,-1,32,0.00039119,6313.51,1234877,amazon0302.mtx,HLL,OpenMP,6.31351
23,-1,32,0.0003374,7320.04,1234877,amazon0302.mtx,HLL,OpenMP,7.32004
24,-1,32,0.00031361,7875.17,1234877,amazon0302.mtx,HLL,OpenMP,7.87517
25,-1,32,0.00033688,7331.21,1234877,amazon0302.mtx,HLL,OpenMP,7.3312100000000004
26,-1,32,0.00030486,8101.21,1234877,amazon0302.mtx,HLL,OpenMP,8.10121
27,-1,32,0.00034713,7114.72,1234877,amazon0302.mtx,HLL,OpenMP,7.11472
28,-1,32,0.00031684,7794.98,1234877,amazon0302.mtx,HLL,OpenMP,7.79498
29,-1,32,0.00027623,8940.84,1234877,amazon0302.mtx,HLL,OpenMP,8.94084
30,-1,32,0.00028711,8602.03,1234877,amazon0302.mtx,HLL,OpenMP,8.602030000000001
31,-1,32,0.0002582,9565.38,1234877,amazon0302.mtx,HLL,OpenMP,9.56538
32,-1,32,0.00026467,9331.4,1234877,amazon0302.mtx,HLL,OpenMP,9.3314
33,-1,32,0.0002602,9491.73,1234877,amazon0302.mtx,HLL,OpenMP,9.49173
34,-1,32,0.00025373,9733.91,1234877,amazon0302.mtx,HLL,OpenMP,9.73391
35,-1,32,0.00025289,9766.25,1234877,amazon0302.mtx,HLL,OpenMP,9.76625
36,-1,32,0.00024853,9937.3,1234877,amazon0302.mtx,HLL,OpenMP,9.937299999999999
37,-1,32,0.00024662,10014.25,1234877,amazon0302.mtx,HLL,OpenMP,10.01425
38,-1,32,0.00030061,8215.69,1234877,amazon0302.mtx,HLL,OpenMP,8.21569
39,-1,32,0.00023842,10358.92,1234877,amazon0302.mtx,HLL,OpenMP,10.35892
40,-1,32,0.00029649,8329.87,1234877,amazon0302.mtx,HLL,OpenMP,8.329870000000001
1,-1,32,8.834e-05,254.61,11246,adder_dcop_32.mtx,HLL,OpenMP,0.25461
2,-1,32,7.732e-05,290.91,11246,adder_dcop_32.mtx,HLL,OpenMP,0.29091
3,-1,32,6.21e-05,362.2,11246,adder_dcop_32.mtx,HLL,OpenMP,0.36219999999999997
